sequence,label
edddeccffBfefdedeffeccecAdffceddcddcecfedddcceccde,BA
ffdddfdeBfeecefeffeceAcfecdfdeeeecdcdfcfceceeddedf,BA
cdeccecccBdcffceeceecdfdAfdfdeefdcccfeccfdeecedfde,BA
fefeffefcAdfeccfeefeefAdfcecefccecfeeddcdfcdccceed,AA
dcdefdffcAceffcfffdddAefeccedddcdedcceffecfdfceefe,AA
fcfdeeeBecedcdcedcfcdecAcefedcdedfcdefeefcfdffcdce,BA
dcffcdefBececfeccffcdBfcdcefffcdfdfeffddddecfeeeee,BB
fddeeeBcccddfdedddeeBcefcfeeddfecedfcfddcdceeedfdd,BB
fdcdccedffBeceffcfedcccBdfcffedcdeefdedfdfcdddefcc,BB
eedecAffffeffdcefeeffcfdAeedfccedffefecdfedcdeddec,AA
ecceddccBcfcffffdcedAddfcceceededdecdecfcfcceeecdc,BA
fdeceAdefdcffcdfefccccfedBffeddfcfeffdfefdcddedccd,AB
dcffcdefcAedcdcdcecdeBddcceffdfcdcedcecfcdddedcdfe,AB
dccdcAcdeecfccfcececdBeceeffcedfeddcfddcffdcfdedde,AB
fedfdfdBfedfcccdecfefecfAcdfeedefdeedefeefdedfcdfd,BA
cdcdeBededfdededcccfBdffcdfccdcceefeddefffeddfdfff,BB
dfddfdAfdefefdeedcdcfddAdeceeeefddcccfcddceecddfde,AA
cedffeAeffefeffdcffceecdBeefcffceeefedddecdccecfdf,AB
dcceceefcBffeffceefefeffAdefffedfecefcffcecedcffed,BA
ffcffceBddfedfccedddddcBdddcedfedefccddceefeffeeee,BB
ccdefedfdeBeedefdcdecccefBeddffcfcfffedcefcdcdeecc,BB
feececefeBdcdcffccffeBececdcfdeddcdcecccfdeffeecff,BB
fdfefdcccBfdeefcddcdBdedeefefddfeedfdcfcedffeecdee,BB
cffcdfeAdcccceeefcdfddceAfcefddfccfefceeffdececded,AA
fedfdcAcfcfcedfedcdeffdfAeecddccfdefeefefccccfdfed,AA
cdfefAcfedfcfceecfcdfedffBfefdfdfedcdfdddeedcffedc,AB
cfedfddcfeAfddecccffeBecddddfededcddcddffccfcfcdef,AB
deeeffceceBfecccfceeAfedeeecfffdeddecececccdcdcecd,BA
ceefeBdfeddccddeddcdAdfccdddfdcefeecddfdeefcfcdced,BA
fddedAfcfdcdfcdecdefBcdfffceffffcfddecdcffecccfcff,AB
edeedfdcdBeedfceecdedffdAecdfccedfdfeeedfffedffeed,BA
edcdefdBfecefcffecfcffAfeecffefeffcdcfcddfdeddceef,BA
eecdfdfeAffffcdeedcdeeedfAcfcfcdcceedddffefcedfcdf,AA
ccfcdddfBdeceedfcffedBefeddccddddefffcdcdeddcfefdf,BB
ccdceBfdddfefccdcddcfefeeAdcfcecddffedfcdeffdcecfd,BA
eedcfedAfcdfefefcdfeffecfAedcffecfdfddfedccfcefdcd,AA
ceeefAffedeeefccfcefBdeccedccdececdededecdddfddedf,AB
eecccfBcddcccecffcdedcBeececfceccffedcffedefcfeede,BB
fddeeedcBddffeefdedfddfcBdcffecfdeefecfefcedcedcef,BB
fdeeffcedeAdcdfecfcfeccBefecfdfeceeeefffdddcfccecf,AB
ffefdcfcBddcefeefefeececAdcdccdefffddfdecdfecdedcd,BA
efecfeeefAcddfcdfcdcedeBdddcdefffcccefeefddfdeefcf,AB
cfecdddcdAececddfddddeeBceccfdeceefeecceffececcdcc,AB
fefeddBeefcffffdddddAeefedcdeceeddffefdcdeffdffccd,BA
cfecefBddcedffdefdeedccAfdcfefeeedcdfeeeeddeecdfff,BA
dccccfBcfdcdfddfffefcdfeBccdcfdcdfdedcfecccccddecd,BB
ccfdcdffdAfcffdfcdddfeefBeddeedeecdfcedddfdceedfde,AB
efcceAcdcfcdcffdceceeecdBcfcdeeccecfccdedfdcfefdff,AB
cfeceeeedBdcfcfdfceeBeeecdeeccedfdceffdfcedcecfcec,BB
ffedeedBccdcfedcfcdcffeefAcccecdedefdcdffceeceddff,BA
fccecfefBeedfdeccdfffcfBcdddfecffedccdfffccefccfde,BB
eddfecBdccdffefdffefddeBddefedeecccdeddccfecfcddee,BB
efeecdffAfccffceeeeddeecdAfcffddefccdfdccfccdececc,AA
dfddfeeffAdffffdeecceAcdfdddfddcdfcdcffdcefccddedc,AA
cdfeccefBfeedfcdfeeccdecBcdcefffffecccccddefedfece,BB
dcfeccecffBcfcfdfdfcedccAfceeedfcdfcefecdcfdeefecc,BA
edeecdeefeBdccdfdfffdfBccefefeddfdedcdedfeffdecffc,BB
cfeddccfceAcdeeeceecdfAfefffcecfcedddecffefecdcfff,AA
dddcccfccBedddcedffcefBfecfcdddeeeddcfcfdffcfdcedd,BB
fffcffecccBceedfccdefffeAffdfdedfeedddccefeffdeece,BA
dfdddcccAffdcfddccfdefcBfdeecdcfffdccedccfcececdcd,AB
ceffeBffcffcfdeddffcccdfAdfddfcdffeeddeefdffdcfdef,BA
deefdeeedBfffdfeececAeccdccddfcfcfdecfeeecfefddfde,BA
ccefdddfdeAcddddfdcfdeffBeeedcefeedfcfeedeefefdfce,AB
ddcffBddffedfcdcddeccAddfddfdffdffdcdcededfefccccd,BA
ffcffdAdeffdcdceccdeceeceAfdfedddccdfdefdffdfcfffd,AA
ececfefffAdcdceecedeAdccddccdfcdcdccfcddfdccceffdc,AA
dfedccdedcAecffefedcddBddcecdeddfceecfddcfffcfedfe,AB
cfddefAfcccfecfffcddfeBcdcceedcceffefdefdffcceccdf,AB
ceeffefBcdcefffdeecfefBcdddcefdeffedfffdfdeefefdee,BB
eddfdfeAdffcdeffcececdddBedcedcedecdeffeeedeccfcfe,AB
ccddeedccAeefccdccceceBfffffdcfdcfcecdddcdffedceff,AB
eefdfdcfddAcfecdcedcfccfeAccfedfcccfffecfdcdfefdee,AA
ccfddcceAdefdeecececcccfBecdfcdeeffdcedddeedceecdd,AB
fdecdBdceefeeffecefdcecBfedcecdffedffccfcdccdfffdc,BB
cfddcfecBdffcfcecedfdeedfAfeeffffdcdeefdffcecfffce,BA
ececfdefAdfcefccdeceedAeeeeccdfcdcffdddddfeddecedd,AA
efcdfcAdccdfdffdddefefBddcecfefcccfcdccfcfcfeedffe,AB
dcecccAdfedeffccccfeeeAdedccdddcdcfedccceefdfffeed,AA
feddffeBcffeeeccefecccfeBecedfcdfcedcfccddddfecfde,BB
cfcddeBddeeddffefeccedeeeAeeecfcccdfdddcedcccfedff,BA
eeeccfdcdfBdefceceeceefBcfffdedcdfddfeedddcecefffc,BB
fecedfddAecddfeccffeeAddcfccddceefcdcefdfdfcdccccd,AA
dffecdefedBccdcfededdcAfcdeeedeedeffffcfcededddede,BA
fddfedBfffdcddeefccccdcceBffccecceddfdedeeeeffdedd,BB
dfecfdecAfeccdccccfccdcedAcddddceffefddcedcefedffd,AA
dcfcecAceedecdeddfcdfAfedcfcfdfdfddefcfdedfeeeefcc,AA
efcfefeddfAfedcfecfefBcfcfdcedefeccffecfffefecceec,AB
dedcffceeBdedddeecfdefccBcffefcfcfdeccdeefcfddedde,BB
ceefdcdAcecedfeffddfefecdAfffdcceeededdfdccfeedfef,AA
ecfccecfAfececdecfdcdcdcAeeceecefdfccfddedefdecddf,AA
cccecdeAedccccdeecdecffcdBcfcffeeffedededeeefeefcf,AB
ceedddedBccefecffffdBdeecedefceecddecfdfceccdcfffe,BB
fefdcBfcffdffefdffedfdefBceeeddedccdfcdfededeecdcf,BB
cfefedefdfAcccfceefeBffeccfcecccedfececdecdfecccec,AB
efccdfffBedccfdcdeeffdcefBcedfceccededcecddeededce,BB
cddcceBddefcceddcdccAfdddddcdffefcecdcdecefdfcfdfd,BA
eefccdfdfdAefddfddceedBefcfeddcccffcdcceedceceefcd,AB
cfceddcBefccfdddcfccBcedfdfeeeefdcefdffecdeddedffd,BB
fffddccAfcedcffedeeffcAfdfeddffefffceefdeefdcefdee,AA
ffecffcdfBdeddddfccdAddefeeecccffccffcdfdeeeeecdde,BA
fefdeedeBfefcefdceddfedAfddccffcfefcccdddfddccccdf,BA
ececcfBddfdfedcccfccddecdBffcfecdcfeedfffedceececc,BB
dcdfedAccfdedddefffeceBdfcccecdeccddccdeedddcfffec,AB
fefceceffAedcdcfddfdfdeAcdedeecefddceedfdccecefecc,AA
cdfeeBcdfededefcddffddfBcedcfcdcedcdfecfffddfcfedd,BB
eeccfdAdfeccdecefdcefdAcfeeffefcfeeeedeceefdccddcc,AA
ddefccedAccdcdccdddcdfBefcefedeeececdcfdedfcdceffe,AB
cccfeAeefcffccdddcccAdffeccecdedcecdccefcccdcceecd,AA
fdfdcBcedccffcedecffAdcccdcdfcdcfddffdedefecffcedc,BA
ceddcfdcccBdfeddcfdffeBeeecfeeefeefcedfeecccdcffdd,BB
cecdeeecBceccfeeddcfdcffBdefedfdddfddffcefeeeccccd,BB
ddddccfAfddfccffefdccdfeAdeffdeffccedecdeedcfedccf,AA
cdecdAffecefeeeffcfceeBefcddcfcecfcccefeedcfecceff,AB
ecdeffdcefBdedcdcdddddAfeddcfdefeccceddfcdcdcddccd,BA
edcceeffddBeffdefdceffeeAcdeeefdedfecfffdccdffdcdc,BA
efcdcfcdcBceeefcececedAcecceeeffeedceffeefcefeeecf,BA
cecefffefdAfeececedeBfffecfeefcccccfddeccdeeeefdfe,AB
defdecccccAfecddcedeBeeffdccdcceeeeefcdcefcefeffed,AB
eeddefdeBcccefefcedcddBcffdffeddcfedcfdddffffdfded,BB
ffdffddefeBefedffdeceeefeBecdfccddcccdfdefccedeeec,BB
dfceeAdccfdcefffeddffffeAdfeeeecfdfeefceedfefcedce,AA
fdcdcfeBcfddcdccfefccdfefAffddefcdeeddfdecededffcd,BA
fceccedcdeAcfdeddcdcfdfBcdeffdfccfeddddfcdfeeceedd,AB
eededAecfdfdcfedceeeeBcddeddcdfefcfeedffedececffce,AB
eecccfeefAfcefdffdedBccefdcfcfdeefcefdcfceeeceedcd,AB
dcfcdfdAddcdefddeedceAcfdcdcccecfcfdcdefdfdfcccfed,AA
cdeedcBfeeeddcdcdcedcddfdBdddefdefefdfcfefeddffdee,BB
ceccdedBcceddffefecfBfceefceecddecdefefccdedcfecce,BB
ddffdAecffcefdfcedcdBceccdffdeeeedfddcfccfcfcefccc,AB
dccccBeddfffefecfddfBdcdedfecffddededcfefdcddeddfe,BB
efddedBecddddecdcedcceBfdeefcfcdcefefecdcedecccdec,BB
eddeecedddAedcedccfeeccBecddccdddddcfefeffdcccdced,AB
cdecddedBdcecfccddddeccdfAfeddcfddddedecdfdcdcfcef,BA
decfccffAeecdddfcdeccdcAedfceeccdfceeccefffefcfccf,AA
eefdfAeceedeccccecccAcefcfeffcccfdccdedecddfcfdfdd,AA
fccdcdfeAfeccfeddcffBdececedcfffdcdddecccdfefffddd,AB
dcdceedBcedecefeefefAefccdecfefeedfeceedffccdcdfef,BA
cdccfAccddeeccdeddffcfBcfdcfeedecefccdeffededeeeed,AB
eddedBcddcddefecedccceAeffffeeefcdddcddffcdfdddcdd,BA
cddeffAcecceeedecddcccAeddffeefecfefefccfeeffddddf,AA
efeffeBeedfeeeffdeefcdeecBdedfcffceefdededffeffffe,BB
ffdfceffBcedcdedddfdfeBcedfcdeecefcfccdccddffcffed,BB
eeddeeffAddfeddcfccccecdeAeeeeeedccdecdcfceccddccf,AA
ffecfdfBdddcedcdcecefcBeefedffffceecfececffeefccee,BB
ddddfdcccfBdfffefddfceBccdceceecccdecfffefecdecddf,BB
fdeeffdefAfcffcdcdfccfeBffccdcccdcffecedcedfcddcfc,AB
fcffeBecfdccfdcfeeddfedcBcdcecdececdfccccfddedefcf,BB
dccffcecBdfccdcfcfdfdBcefdddecddccecdcefedcdddcccc,BB
ecdefefddeBeffcedccfeBdcdcdfdccccefdecddfddfdddecf,BB
cfcdfffBeeefdefcccfcfffAdddecdccedddeedeccddcfdcfd,BA
cdfdfdcedAcfdffdeefecddfcAfdcdefdedecdcfcdfedffecf,AA
fedddcdBedcefeccfcedAeedeeefeffdfdfffdfcedeccedfdc,BA
fedcccdfBdfedcdcffddfffcBdddcfedccceddefcffcccceff,BB
cccecBededfdefcdecdeeddeBfdcdddeceddeeffedcedddfcd,BB
fdcedfcdAcecfceceddcedeAdfeccfdfccceefddcfefccfdef,AA
ceedffcfAfdccddeeddedcdAffccddeddfcdcfedfceeefedfd,AA
fdeffedBfeffcecececfeAdeefcfdeedcefcefedffeffefdfd,BA
dffddAdcccfdedddfceddAffeedfefeddfdedddfdecdddfcdc,AA
eefdfAecfefffdcecffddcffdAeccdccdfedddcfccdfddddfc,AA
eececBcdccfdcfcefeffffAffefddcdfcfddeeccedfceefdcc,BA
cfddcffeBfdddfcdfffdffffeAdfeefceededcfccfcddccffc,BA
deecdcfcdBccfddeccefdfcAffcfccceceeeeccceddeecdfce,BA
fccfdBdddfccddeecdccBdfdcddcfffecedddceeefcdfdffdd,BB
cedddAccdffffcffcffedfBdeceeeddefeefefcfcddffcfccc,AB
dcfeccfBecccddfecfdcfddddAddecfeffcdfddddfcfdddddd,BA
ddfccAdfeefdfeedfdecAecfccdefcffeeecdeccccfecdfccd,AA
dfeecdeBcdcccedeecedefffcAdcfddceeccecdefdfeeedcef,BA
ccefddeAfddeddccfddeecdeAcddfdeefdcefffcdeeffdeece,AA
ccdcfdeAeededddcfccdfcfcfBcfecdeeefeedeffeeedffcdf,AB
dffedcBfdfddcfdfcfccfAcdecddddcecdccddeeccfedccefd,BA
efdedddffBcfeceeefccdcAfedfdfefddccefdcfccdedfdfde,BA
ddcfdefdfAfcccfdeffcfeBddecceccfdecdfecfecfecefeff,AB
dededdcfAedefddfdeffAfdfdeeeeedececcdcddcfddfdcfec,AA
dcfececfeAedcdccefddfddedBcfeccefdcffcdcdddfefddce,AB
dfeeddfefBeddedfcdeeedcfBdecffcfefcffcfefdedfcdfcd,BB
efcfeffcceAcecdcddfeAcedccccfcedcfffedfececdddedcc,AA
ddfecdcfcdBfccceffccdBdccceefdfccfdfdfefefcfedefcc,BB
fcfcfcfeAcdcfeeeecedAddfcfcfcdceddfdccecccfecdfdcd,AA
efedcedfcAfeecdfdfcdAcccddeeddddcdddfffffecccecdec,AA
eefecAfffcceccdececceeAcdcfedfdfddddcdcfdffeefdccd,AA
efecdfccfAccedeeccfcAceefddedfdcdcfcdcccfcdcdceedc,AA
ccecfcedBcfcfcfddcffcfAfdceedeeefecfefcdfccddecdde,BA
cfccdcfAecffffedecfccfefAffededecdecdecccceddceeed,AA
ecffdefdAdcddefecdfddeBeddfdcfffeeefcfddefecefeeff,AB
cecdfAdecfdffecfcecfBfdceccfcedcffcecefedefcfcfeff,AB
eddffAdcfedcccdddccfdefAedcffecdfedffcdeeeedfecdee,AA
fcffddBfcceedcceeefccfBeeeddfeecdefefcfcededfeffcd,BB
fcddcddfeBececccffecdBcedfecdfcccceedefcddeceecfec,BB
ccfdefdBefddffdefddfAfdceecffdcffdfcfcefffcfdeefdf,BA
dcdeeddedAfcffeceedddcBdfdccdffcfcccdffdfcdccdcefc,AB
cdeccBeffeeceddedcedffAfdeedcfeddefefcedeffdcfcece,BA
cdddcfcfAdfcdecefeeeAfecefefefceeeccdfcdeedeeffdfc,AA
ecffedeccAedffefefdccedccAdddececeffdcecccdceffeed,AA
ffeeedBccdefdcddddefdBeefddcedeccdffeecfdfdecddefc,BB
efcddefBccefddefcedeffedAdfcfceddcdeecdddedfdcddcc,BA
ddffcAcfecfefeddfccdBeeccfeffdcceceecfeeefedfdcdde,AB
dfecedecAcedfcedddcdfAeeccfdeefceccdcfddfceedcfdce,AA
fffdecfddAdeefddefcdAeffedddeedeeefddeedcffdddeecd,AA
efcffdcBcfdedfcdcefdBfcfecefeddeddcedcfcffefcfeedf,BB
fffceeAeeddccfeefefcAcdcefdddddefdeefdfcccdccecfcd,AA
eefcddedeAddeccfcccccdfecAcdceeffdedffeeeededceefe,AA
feedcdecBceefdcfdfeeecAffcfffddccfccfcfffeedddccde,BA
cecfdeccdAcedecfdcfddAedfdcdfecdecdfffeecddeddcddf,AA
fdedcedBfcecdcedddddfedfcAcffdfddcdcfcfcfcdfccceef,BA
deedfdfAfeccfcccdcccfdfdfAdcdfdffcfdeddedccfffcfec,AA
eeedefceAcdcfdffedceffBfdeedeefcddedeefdfcefffcffc,AB
ddecdedAdceeecddfcceefecAfedcffffcffcccddccdfcfced,AA
cfceeBefeddfdecffffdeBdedfddeefccdcededfeefcfedfcd,BB
fdeecffcfAdfeecccdddfcfBdccfdceececfedeceedeccdcdc,AB
cfcdcfBeeeccfcdedccdfefeAcefcdefcfdedfeefefdddfedc,BA
fecdccAcfeeccffcdddffBdffdcceececfdcdefeeefdefdecf,AB
dfccfeBdddfefececfcccdfeAdedfcfcdfcfcfccddffefdffc,BA
fccfddBddcddcffedcfdcfBdefeffdceeeccfddddccfcfccfe,BB
ffcccedffcAccfdcdcceecdAdeecddefdceeeccdffedfdceee,AA
feefccBcffdfefedceddBdffefceddfecfcddefcdeeddffecf,BB
decdfeddeBcccdcfeffccddAedcfdfcedffeccecdfcceecccf,BA
effefeBefcfecfcfcfcefBceceedcfccecdddcddfdcddffcdc,BB
eefddceBeddddfffcccfAddecddffeefccddfceffeceeddfcc,BA
dfcfedeeecBdffcfedfeBfddcfcecefcdfdedfdfecddfeddce,BB
dcdccdccdfAeeecfddefdfAcdecddeddedffcceceefeffdede,AA
feccddcfefAcddfdedefBcfeccccdfdfdfccfdeefeccddcfec,AB
fccddBfeeefdfdddccfcdcfdAddcfedcdfcdffeefcfceddfed,BA
fededceddcAfdcefdfeeeBecedccddceddedeecddfdcccefde,AB
cdeedcffeBfdeedffeedefecBddcdffefdeddccdcfcdfcfeef,BB
ccfffcfccBdffeddfdeceBceddeefcdeccdfcfdeefcdffeddd,BB
cecefdcBcfeccfeffdcceeBdefdcefeecefeedffeefdecdecc,BB
fdcfdcdccAdceddeedfedcAefecefcedddeddfcdceffcddecc,AA
ffdfefBcceefdcdfdedcecfeBffdeccddddedcddcceddceccc,BB
eedecfAfeecedccfdfccBfcefdeceeedefddcffeecccffdddd,AB
cddffcdfcAdcfdfecefedeBfecdecfcedddffdfdddfdcffdee,AB
feeddeBccecccdcefcfeffAefceeedfddcedcffcfefccfceef,BA
cfeeddeBcfffdeddecfccfefdAddcdcfdcceedcdfdcffeddfd,BA
fffdfcAfecfcdcfdcecffBeeeffedfdfdcfecddfeccedfecef,AB
dfcfeddeAccdeddcefcceffdeBdfecdccdfccdeeddefdccfed,AB
fddccfcdBefdfeefccceeeecAdeeedfefdfceecfdfceddccec,BA
fffdeAffccfdffcdcecfcfBcedccfdefedededfedeffeecedd,AB
fedcedBeeefdefeedfeddAeecddcfdfedfcdefdffdfcfdeeef,BA
fedfddcceAdcfefdcdcceffffBefedfcdddcddfeffcfcedcde,AB
dedfcfBccfcefdcdcfcfeBeccfcdccfdfcceedcdfcfcffcfdc,BB
ccdeddeeBeedfefeefcceedffAecdeedcedfffdceddfcfefce,BA
dddcfdedAcceecceeeeefdBdddcdefddceccffeeefceecdcfe,AB
dccdcecfcBcdedfccfeefdecBfddddcdfedfcdcefdddddeddd,BB
cfcccdAcdecfcfdcfdedeBdeefcfdfcdccdddcfdffdfedceed,AB
ccfdeAdcccdddedeccdddcedfBecdeddeffceccfefcdcdddec,AB
dfccdeeBeedcfeecfefdAedceeffecddcdcdcedfddccffedfd,BA
fcccdceAceffccddcecdBecfdcffdecdfececddddccceededd,AB
ceeefecBccdfdfeefccfddAfdffdffefffeeceecffdffefefd,BA
cffccedBfdeecdffffeccBddcfededcedeeeffcdfdcdfdedcc,BB
eeffcffcfBccfeefdfeccecAdfdcdddedeecfcccfdcecefedc,BA
fdcfedecdBfdfeceddccdBfdcfddffdeecfecdfcccccddcdfc,BB
dccdfdcccAcccefdefcdcBfcfdefccefdddceeefefdceddefd,AB
eeffefceBfcececcdedecdcBcecffcffcdcdfefcdefdcfddfd,BB
cedcdAfffdefdddfffeecdfBfeefdccedcefcffcccfcdcfccc,AB
fcecfcccBccfcccfcefedfcfeBdfdeccdcecffcdfddddfdffe,BB
cecfcfefdBedecfedfdccedBffcfdcffcddefcedcfdcfcdedc,BB
fffdecBeeddeccdeddcfdfAcdcfededcefffedcdeffffdedef,BA
dcdfecfAeefddfdeecccdcfccBeedeccefdecdffffdcdffddf,AB
cefffefdBdccdcfcfcdecAeffffdedccceedfefddfdfdceffd,BA
dcdffeeecBfeffddcddecBdefccfdeeeeefcddfceceeffcdec,BB
ddcffecdfBdccefcefccefeddAcedeeeeeffddfcededeefcec,BA
dcfdffcdeBcfcfdeeceffcecAefecdcddceeddceedefddcece,BA
ffffcfceedAffdcecececcfAececfcecdfdddeeeeeeffddfcd,AA
ceecfddcAfdefddefccdAfddcfffcecdfecedcfcdfdfeefddf,AA
eddddfAfeeeffdeeccfeefBfcdfcccfcddfefdfdcecfdffefe,AB
ccedeecAcdecefdfdeeceAeddccdfccceedffeeedecfeccfde,AA
ffedeAcececcceedceccffdeeAdfdfffdecefeefeddefceeed,AA
cddfefedcdAffedcceedecccBdffececedefffdccdfffeecfd,AB
cddcdBccddedddceceeddceAedfcffdeecffddcdfecfefceff,BA
efffeedcBcefcfefdeecedfceAffdfdccfdfceeffefffdedcf,BA
ccccfBffccdeedeefcccfBefcdfddddefcdffeefcecdcddeef,BB
cfceeBecfceedecdddfdeddAdedeccecdcfcdcedcfdddecedd,BA
feeedcdeBedcdefecccfefAdfddedfcdfcfeeecfcecccfeffc,BA
dffdcddceeAfcdedeeeffeBecdceceffffffeeeeecdfeffeee,AB
decdddBceeccdefddddcedAdecdddcfdffdceffdfddddecdfc,BA
fecefdccAfcfdfdccdfcdAfefceeffccffceedefdcfeeecece,AA
ecfdecdAdcfdfddfefedfffedAfdfcefecfdcdeceddedeedff,AA
ceeffddecdBddeedfdecdAdffecffcccefffcccfdfdfefefcf,BA
cefdfeceBeccedccfcccdfBceefcedfeecdeecddfddeececcd,BB
ddeefeefcBfcfeedffccBdcdddefdccdfeeedcfdeddeddfedc,BB
ceccecfdedBdfcdcdfcfeBdefcfffdeedcccccdcddcdefedce,BB
dfefdcBcedcfdffdcceeBedfcceedfeefceeccffedddcfdeee,BB
dfeffAdddfcdfedfeddfdfBdeffeefefdfeeecfffcedeffefe,AB
dceeecefcfAfceecfcdfcAedddffcdedcefddfdcfdcedccedd,AA
eceeefBdfcfdcfdcdccdcdBffffecfedeccfcfdddddfecfdff,BB
ddecedBddecfdededdefeAfedcdcddddefdeecefffffddeece,BA
dcdcfBefdfcefeecedfcBddccffdecfcffcfdfdcdfefdceeee,BB
fceecddBdffdddfddfdcecBdffefcfcedffdcdeddfdddddfff,BB
edfeeecfdAfefdfffedfcecceAcdeccccfdccccecfedeccecd,AA
ddefeeefBccfcfdefdfecddBfcfeefdcdfcdddeefcdddccdde,BB
ffffdBfcfddcffffcfcffedcBdfeeecfdffcecdfcefedddced,BB
cecdddfcAeeffdfcfcffAeeddeffecdcffdecedcdeeeefeded,AA
dedccfeccdBccdcecccfdddAcfffffcfcecfceceeccdfeefdf,BA
fcccecfBeedfcdcefcddededfAdffdffeefdfcdcdddeceecce,BA
dfefcccfAdcfefccdddceeeddBeedcddccecdffecfdcffdcce,AB
cdfddBedcffddfcdeeffBeeeeeceeddfefcecdceffcceefdcf,BB
efefdeceAfcfecccfdcdAcdefffcefefecccdddcffdfcffddd,AA
cdfecddfcBedcfefdfdeBffcdfeeeedeedffdefdcddddcfccf,BB
dcdfcdccecBdddedfceefefAdfcdcdefdceccefccfedecccfc,BA
fecfcefffBdfffffdefecfefdBedcdedefecddfcfecddfcdef,BB
deffdceAcccffedfcfddeccAceeccddeccdeffeeccdffcceed,AA
effeecfffcBcffccfdefeAcddedccccfccccedfcccdfddffce,BA
dedddfAfffcecfdeccffAeedeefcffefcfefcffcceffdededd,AA
fdfffdcfcBffffcfefdcefAeecdffecdceeccdfdfffcfcdfee,BA
ffffddBdeddcdcedeffdeeeccBddeeeedddeefecceeefdffdf,BB
feefdfAddccfffcfedddcdAdeffcccfdffdeeecdceedccedff,AA
eccdffeAcdfcccdcfceeAdddefdceedeedfdeddeccecededcf,AA
ddcfcfBeedceeecfefdcBeccdeffecccceefeeffcfdeffffcc,BB
ffdedeceBdeffcefcfdefeAecdecdeeefecfecdeedffeefdfc,BA
fcedcBecceeceffdfffccAccdeefcdecceffedcdcdecdfefcc,BA
cfdfdefcBccdcdeeefccfffAdefcddddeceeeedceefffefddc,BA
eecfccfeeeAfeceffdedcfBcefecffeeceecddfceefeeffefe,AB
edeffdfcAeffefcfceefeeecBfedecdcffddeeccfeddfececf,AB
dfddeeBeceefeecedcfcfceAdcedddcdcefefeedddccdcdecf,BA
ffcfefedBccecffcefefBefcecdcddcfdfdcdefeecfdfcdfdf,BB
deccefffBffcfcdfefcecfdBcedcdcecfdcccffefefdcddcfe,BB
ddfeeeBefccedffeeececdfcAcefcfdcdeddefecdffedefcde,BA
fcffcecccfBeedddddcffeeeAdccdefccdfefccfccdedeceee,BA
ecfeedAecedefedcdddeccefBdeddccefddcccedfefceecdec,AB
deefecAfdfdcdecefefeefBcccfcdcddfedefefecdffcccdef,AB
dfeddfcefAddfecfdcffBdeedcdeddedefddeffedfecdecdfe,AB
dceededdAeeccdccccedAdeeffdccccefdfdffecfcdcfecfdc,AA
fcddedAdccedfcddcffdffcdcAcdfecedfefecefecedcefdcd,AA
dcfcfBedcdcfdedcffeddcfeBfdddfdecfcfffdffdcfcdeece,BB
dcfeddddfAcdeecdedddfBdeffeefeceffdfcdfecefeccedee,AB
fedeffAfdfcffedffddfddAfeeccecdcdcecdeddfeeccdefff,AA
cdeecAcccdeedfcdfcfcecAffeedcdcdddefcfefdeefefdffe,AA
eecececccBfffdcedceeBeecdcccdcdfedeedccdfecfcdeede,BB
ddefeeddcAedfcdcefeeecAcedffcfcefceeeddccffdcdcefc,AA
cfcefdcfcdBcfcfeceeecddcfAffcefdcfecceecedcffdffff,BA
dfcccffBccedcdccdfedcBcdeccdecfcecdcefededefceefce,BB
cffdeAecdecfcdeccdcffcdAefcddfdcdfedfdfffcffeefcec,AA
edefedfedfAefcedcceffcAfcfcdedcdceedceccccfeecdfcc,AA
fceddBcddfcccfffefcfccdBddfeedcddecddcedcffcfccefc,BB
defeddBccefdfdffefceeAdecdeefceeeffcdcedfddedefffe,BA
dedccAdedcccddfddefcccddBefeeedfcccfedfdfcedeeeddc,AB
fcfddBfdcceccdedfcfdfAeddfedfedfeceddffdfcefcdfdcd,BA
ecfedfeBfdcefccefefdedfeAeceddddfcffcceeefcedfcccc,BA
cccefdecddAcceeccccdeBeefeffdedddccffeccfedecedecf,AB
fedceeffAdedeccffdfcedAdcccccfedcddeefcfdfcdcfeecf,AA
fceffcdAffdcedfcefeefAcdedfcccccdffddcedffedccdeef,AA
fddefBeffdefdcdfcceddcfeBefffcefcffefccfdeecdceecc,BB
fdffdfdefAdefdfeddfdfAffcfecefeddfdedddedcfeddcfef,AA
dddccBddfdffdffdedefBcdcccefddcddcffdeefdefcedcdcf,BB
fffceeeAfeefdefefefcAdefcfedcfcddccedcedecfeddfcdf,AA
eedfdAcdfefecccefeeeceddBcddcececfccfdcfccefffdfcd,AB
fdffcfecfBedcecfefefcfddAdfddfeccfddeddeecdeecdcfc,BA
cefececcBdddfdfecddedBfeecddccefcfccdccccddccdccde,BB
dccdfcceAdfddfedcecececdcBcdccceefcffddeddefddfedc,AB
cfeddBcdfecfdefdfcfeBdfdfdeccdcffffcdfcefedeeceddc,BB
dccdcfeecfAcededffecdefdeBecdfffdefdeedfdfdcdcccce,AB
ddeefdBefefdfcfcedeffcdBccecdfcfeffeddeefedccfdddc,BB
feddcBdfdfdefcfdfdfefeBfeffeecdcdedeeefeeffedfceef,BB
cfeedfBeefcfdddcedecedffBdefceccdceffffdcedcdeeddc,BB
